ID_Origem,OSM_Node_ID,Logradouro,Bairro,Latitude,Longitude,Frequencia_Acidentes,ID_Destino,Distancia_Metros
11232,4797415779,NÓ DE CONEXÃO,MALHA URBANA,-18.948824,-48.232916,0.0,11232,0.0
11233,4797415780,NÓ DE CONEXÃO,MALHA URBANA,-18.948734,-48.232889,0.0,6456,7.3
11233,4797415780,NÓ DE CONEXÃO,MALHA URBANA,-18.948734,-48.232889,0.0,9134,8.2
11233,4797415780,NÓ DE CONEXÃO,MALHA URBANA,-18.948734,-48.232889,0.0,11233,0.0
11234,4797415781,NÓ DE CONEXÃO,MALHA URBANA,-18.951833,-48.227343,0.0,2990,36.2
11234,4797415781,NÓ DE CONEXÃO,MALHA URBANA,-18.951833,-48.227343,0.0,9107,8.1
11234,4797415781,NÓ DE CONEXÃO,MALHA URBANA,-18.951833,-48.227343,0.0,11234,0.0
11235,4797415782,NÓ DE CONEXÃO,MALHA URBANA,-18.950557,-48.228425,0.0,3255,36.1
11235,4797415782,NÓ DE CONEXÃO,MALHA URBANA,-18.950557,-48.228425,0.0,8867,7.5
11235,4797415782,NÓ DE CONEXÃO,MALHA URBANA,-18.950557,-48.228425,0.0,11235,0.0
11236,4797415788,NÓ DE CONEXÃO,MALHA URBANA,-18.950748,-48.237144,0.0,11236,0.0
11236,4797415788,NÓ DE CONEXÃO,MALHA URBANA,-18.950748,-48.237144,0.0,12980,157.4
11237,4797415792,NÓ DE CONEXÃO,MALHA URBANA,-18.950889,-48.236816,0.0,9114,64.3
11237,4797415792,NÓ DE CONEXÃO,MALHA URBANA,-18.950889,-48.236816,0.0,11236,44.2
11237,4797415792,NÓ DE CONEXÃO,MALHA URBANA,-18.950889,-48.236816,0.0,11237,0.0
11238,4797415795,NÓ DE CONEXÃO,MALHA URBANA,-18.954373,-48.233927,0.0,7257,226.2
11238,4797415795,NÓ DE CONEXÃO,MALHA URBANA,-18.954373,-48.233927,0.0,8954,17.1
11238,4797415795,NÓ DE CONEXÃO,MALHA URBANA,-18.954373,-48.233927,0.0,11238,0.0
11239,4797415798,NÓ DE CONEXÃO,MALHA URBANA,-18.954136,-48.233932,0.0,8946,40.9
11239,4797415798,NÓ DE CONEXÃO,MALHA URBANA,-18.954136,-48.233932,0.0,8953,16.9
11239,4797415798,NÓ DE CONEXÃO,MALHA URBANA,-18.954136,-48.233932,0.0,11239,0.0
11240,4797415799,NÓ DE CONEXÃO,MALHA URBANA,-18.958923,-48.240772,0.0,9032,69.2
11240,4797415799,NÓ DE CONEXÃO,MALHA URBANA,-18.958923,-48.240772,0.0,11240,0.0
11241,4797415803,NÓ DE CONEXÃO,MALHA URBANA,-18.959133,-48.240932,0.0,2624,210.2
11241,4797415803,NÓ DE CONEXÃO,MALHA URBANA,-18.959133,-48.240932,0.0,11240,35.0
11241,4797415803,NÓ DE CONEXÃO,MALHA URBANA,-18.959133,-48.240932,0.0,11241,0.0
11242,4797415804,NÓ DE CONEXÃO,MALHA URBANA,-18.959418,-48.241707,0.0,2630,72.7
11242,4797415804,NÓ DE CONEXÃO,MALHA URBANA,-18.959418,-48.241707,0.0,11242,0.0
11243,4797415808,NÓ DE CONEXÃO,MALHA URBANA,-18.959188,-48.241509,0.0,2599,115.8
11243,4797415808,NÓ DE CONEXÃO,MALHA URBANA,-18.959188,-48.241509,0.0,11242,39.3
11243,4797415808,NÓ DE CONEXÃO,MALHA URBANA,-18.959188,-48.241509,0.0,11243,0.0
11244,4797415739,NÓ DE CONEXÃO,MALHA URBANA,-18.946392,-48.232701,0.0,3368,47.5
11244,4797415739,NÓ DE CONEXÃO,MALHA URBANA,-18.946392,-48.232701,0.0,11244,0.0
11244,4797415739,NÓ DE CONEXÃO,MALHA URBANA,-18.946392,-48.232701,0.0,11245,16.2
11245,4797415740,NÓ DE CONEXÃO,MALHA URBANA,-18.946508,-48.232795,0.0,2655,62.5
11245,4797415740,NÓ DE CONEXÃO,MALHA URBANA,-18.946508,-48.232795,0.0,11244,16.2
11245,4797415740,NÓ DE CONEXÃO,MALHA URBANA,-18.946508,-48.232795,0.0,11245,0.0
11246,4797415741,NÓ DE CONEXÃO,MALHA URBANA,-18.943736,-48.242855,0.0,2684,46.0
11246,4797415741,NÓ DE CONEXÃO,MALHA URBANA,-18.943736,-48.242855,0.0,11215,29.9
11246,4797415741,NÓ DE CONEXÃO,MALHA URBANA,-18.943736,-48.242855,0.0,11246,0.0
11247,4797415812,NÓ DE CONEXÃO,MALHA URBANA,-18.959774,-48.236077,0.0,2628,8.5
11247,4797415812,NÓ DE CONEXÃO,MALHA URBANA,-18.959774,-48.236077,0.0,11247,0.0
11247,4797415812,NÓ DE CONEXÃO,MALHA URBANA,-18.959774,-48.236077,0.0,11277,125.3
11248,4797415813,NÓ DE CONEXÃO,MALHA URBANA,-18.961336,-48.235447,0.0,10833,7.6
11248,4797415813,NÓ DE CONEXÃO,MALHA URBANA,-18.961336,-48.235447,0.0,11248,0.0
11248,4797415813,NÓ DE CONEXÃO,MALHA URBANA,-18.961336,-48.235447,0.0,11935,60.5
11249,4797415814,NÓ DE CONEXÃO,MALHA URBANA,-18.963321,-48.230949,0.0,2586,81.4
11249,4797415814,NÓ DE CONEXÃO,MALHA URBANA,-18.963321,-48.230949,0.0,2677,17.2
11249,4797415814,NÓ DE CONEXÃO,MALHA URBANA,-18.963321,-48.230949,0.0,11249,0.0
11250,4797415815,NÓ DE CONEXÃO,MALHA URBANA,-18.962722,-48.23519,0.0,9041,9.0
11250,4797415815,NÓ DE CONEXÃO,MALHA URBANA,-18.962722,-48.23519,0.0,9045,62.1
11250,4797415815,NÓ DE CONEXÃO,MALHA URBANA,-18.962722,-48.23519,0.0,11250,0.0
11251,4797415816,NÓ DE CONEXÃO,MALHA URBANA,-18.963285,-48.235112,0.0,9043,7.8
11251,4797415816,NÓ DE CONEXÃO,MALHA URBANA,-18.963285,-48.235112,0.0,11250,63.2
11251,4797415816,NÓ DE CONEXÃO,MALHA URBANA,-18.963285,-48.235112,0.0,11251,0.0
11252,4797415817,NÓ DE CONEXÃO,MALHA URBANA,-18.963839,-48.235038,0.0,9078,7.8
11252,4797415817,NÓ DE CONEXÃO,MALHA URBANA,-18.963839,-48.235038,0.0,11251,62.0
11252,4797415817,NÓ DE CONEXÃO,MALHA URBANA,-18.963839,-48.235038,0.0,11252,0.0
11253,4797415818,NÓ DE CONEXÃO,MALHA URBANA,-18.964961,-48.234907,0.0,2632,7.1
11253,4797415818,NÓ DE CONEXÃO,MALHA URBANA,-18.964961,-48.234907,0.0,9139,52.4
11253,4797415818,NÓ DE CONEXÃO,MALHA URBANA,-18.964961,-48.234907,0.0,11253,0.0
11254,4797415819,NÓ DE CONEXÃO,MALHA URBANA,-18.9645,-48.235029,0.0,2632,52.0
11254,4797415819,NÓ DE CONEXÃO,MALHA URBANA,-18.9645,-48.235029,0.0,9139,6.7
11254,4797415819,NÓ DE CONEXÃO,MALHA URBANA,-18.9645,-48.235029,0.0,11254,0.0
11255,4797415820,NÓ DE CONEXÃO,MALHA URBANA,-18.964407,-48.234978,0.0,2622,6.6
11255,4797415820,NÓ DE CONEXÃO,MALHA URBANA,-18.964407,-48.234978,0.0,11252,63.6
11255,4797415820,NÓ DE CONEXÃO,MALHA URBANA,-18.964407,-48.234978,0.0,11255,0.0
11256,4813696806,NÓ DE CONEXÃO,MALHA URBANA,-18.876445,-48.229695,0.0,3196,13.6
11256,4813696806,NÓ DE CONEXÃO,MALHA URBANA,-18.876445,-48.229695,0.0,9410,73.5
11256,4813696806,NÓ DE CONEXÃO,MALHA URBANA,-18.876445,-48.229695,0.0,9900,75.4
11256,4813696806,NÓ DE CONEXÃO,MALHA URBANA,-18.876445,-48.229695,0.0,11256,0.0
11257,4868360277,NÓ DE CONEXÃO,MALHA URBANA,-18.964818,-48.281098,0.0,11257,0.0
11257,4868360277,NÓ DE CONEXÃO,MALHA URBANA,-18.964818,-48.281098,0.0,11303,121.0
11258,4917833083,NÓ DE CONEXÃO,MALHA URBANA,-18.962878,-48.318839,0.0,3130,12.1
11258,4917833083,NÓ DE CONEXÃO,MALHA URBANA,-18.962878,-48.318839,0.0,11076,123.1
11258,4917833083,NÓ DE CONEXÃO,MALHA URBANA,-18.962878,-48.318839,0.0,11258,0.0
11259,4965045274,NÓ DE CONEXÃO,MALHA URBANA,-18.953206,-48.224454,0.0,9146,129.1
11259,4965045274,NÓ DE CONEXÃO,MALHA URBANA,-18.953206,-48.224454,0.0,10961,88.4
11259,4965045274,NÓ DE CONEXÃO,MALHA URBANA,-18.953206,-48.224454,0.0,11259,0.0
11259,4965045274,NÓ DE CONEXÃO,MALHA URBANA,-18.953206,-48.224454,0.0,12429,42.8
11260,4797415767,NÓ DE CONEXÃO,MALHA URBANA,-18.95511,-48.249902,0.0,1549,194.0
11260,4797415767,NÓ DE CONEXÃO,MALHA URBANA,-18.95511,-48.249902,0.0,8963,16.1
11260,4797415767,NÓ DE CONEXÃO,MALHA URBANA,-18.95511,-48.249902,0.0,11260,0.0
11261,4797415776,NÓ DE CONEXÃO,MALHA URBANA,-18.950655,-48.237789,0.0,2344,9.0
11261,4797415776,NÓ DE CONEXÃO,MALHA URBANA,-18.950655,-48.237789,0.0,9113,47.7
11261,4797415776,NÓ DE CONEXÃO,MALHA URBANA,-18.950655,-48.237789,0.0,11261,0.0
11262,4797415777,NÓ DE CONEXÃO,MALHA URBANA,-18.949415,-48.23471,0.0,9131,12.0
11262,4797415777,NÓ DE CONEXÃO,MALHA URBANA,-18.949415,-48.23471,0.0,11262,0.0
11263,4994955907,NÓ DE CONEXÃO,MALHA URBANA,-18.928218,-48.314245,0.0,9643,35.1
11263,4994955907,NÓ DE CONEXÃO,MALHA URBANA,-18.928218,-48.314245,0.0,11263,0.0
11263,4994955907,NÓ DE CONEXÃO,MALHA URBANA,-18.928218,-48.314245,0.0,11294,78.9
11264,5037572692,NÓ DE CONEXÃO,MALHA URBANA,-18.966496,-48.273252,0.0,4964,66.3
11264,5037572692,NÓ DE CONEXÃO,MALHA URBANA,-18.966496,-48.273252,0.0,11264,0.0
11265,5081660029,NÓ DE CONEXÃO,MALHA URBANA,-18.874041,-48.258474,0.0,6078,23.6
11265,5081660029,NÓ DE CONEXÃO,MALHA URBANA,-18.874041,-48.258474,0.0,11265,0.0
11266,5086996978,NÓ DE CONEXÃO,MALHA URBANA,-18.939605,-48.282764,0.0,2523,14.8
11266,5086996978,NÓ DE CONEXÃO,MALHA URBANA,-18.939605,-48.282764,0.0,11266,0.0
11266,5086996978,NÓ DE CONEXÃO,MALHA URBANA,-18.939605,-48.282764,0.0,11267,86.3
11267,5086996979,NÓ DE CONEXÃO,MALHA URBANA,-18.939794,-48.28356,0.0,6336,75.9
11267,5086996979,NÓ DE CONEXÃO,MALHA URBANA,-18.939794,-48.28356,0.0,6693,14.9
11267,5086996979,NÓ DE CONEXÃO,MALHA URBANA,-18.939794,-48.28356,0.0,11267,0.0
11268,5086996980,NÓ DE CONEXÃO,MALHA URBANA,-18.939988,-48.284379,0.0,2537,13.9
11268,5086996980,NÓ DE CONEXÃO,MALHA URBANA,-18.939988,-48.284379,0.0,10241,58.9
11268,5086996980,NÓ DE CONEXÃO,MALHA URBANA,-18.939988,-48.284379,0.0,11268,0.0
11269,5086996981,NÓ DE CONEXÃO,MALHA URBANA,-18.941094,-48.278529,0.0,2541,12.3
11269,5086996981,NÓ DE CONEXÃO,MALHA URBANA,-18.941094,-48.278529,0.0,11269,0.0
11269,5086996981,NÓ DE CONEXÃO,MALHA URBANA,-18.941094,-48.278529,0.0,11270,111.7
11270,5086996982,NÓ DE CONEXÃO,MALHA URBANA,-18.940091,-48.278566,0.0,780,181.8
11270,5086996982,NÓ DE CONEXÃO,MALHA URBANA,-18.940091,-48.278566,0.0,11270,0.0
11270,5086996982,NÓ DE CONEXÃO,MALHA URBANA,-18.940091,-48.278566,0.0,11274,78.4
11271,5086996983,NÓ DE CONEXÃO,MALHA URBANA,-18.93903,-48.278586,0.0,2769,10.7
11271,5086996983,NÓ DE CONEXÃO,MALHA URBANA,-18.93903,-48.278586,0.0,6346,199.2
11271,5086996983,NÓ DE CONEXÃO,MALHA URBANA,-18.93903,-48.278586,0.0,11271,0.0
11271,5086996983,NÓ DE CONEXÃO,MALHA URBANA,-18.93903,-48.278586,0.0,11308,16.5
11272,5086996984,NÓ DE CONEXÃO,MALHA URBANA,-18.93795,-48.278628,0.0,6326,219.9
11272,5086996984,NÓ DE CONEXÃO,MALHA URBANA,-18.93795,-48.278628,0.0,11272,0.0
11272,5086996984,NÓ DE CONEXÃO,MALHA URBANA,-18.93795,-48.278628,0.0,11309,55.1
11273,5086996985,NÓ DE CONEXÃO,MALHA URBANA,-18.936862,-48.278652,0.0,6303,9.3
11273,5086996985,NÓ DE CONEXÃO,MALHA URBANA,-18.936862,-48.278652,0.0,10226,89.4
11273,5086996985,NÓ DE CONEXÃO,MALHA URBANA,-18.936862,-48.278652,0.0,11273,0.0
11274,5086996986,NÓ DE CONEXÃO,MALHA URBANA,-18.939386,-48.278579,0.0,11271,39.6
11274,5086996986,NÓ DE CONEXÃO,MALHA URBANA,-18.939386,-48.278579,0.0,11274,0.0
11274,5086996986,NÓ DE CONEXÃO,MALHA URBANA,-18.939386,-48.278579,0.0,11275,10.2
11275,5086996987,NÓ DE CONEXÃO,MALHA URBANA,-18.939386,-48.278677,0.0,3164,47.1
11275,5086996987,NÓ DE CONEXÃO,MALHA URBANA,-18.939386,-48.278677,0.0,11274,10.2
11275,5086996987,NÓ DE CONEXÃO,MALHA URBANA,-18.939386,-48.278677,0.0,11275,0.0
11276,4797415809,NÓ DE CONEXÃO,MALHA URBANA,-18.961029,-48.242771,0.0,2641,8.5
11276,4797415809,NÓ DE CONEXÃO,MALHA URBANA,-18.961029,-48.242771,0.0,9349,63.2
11276,4797415809,NÓ DE CONEXÃO,MALHA URBANA,-18.961029,-48.242771,0.0,11276,0.0
11277,4797415810,NÓ DE CONEXÃO,MALHA URBANA,-18.958722,-48.236504,0.0,2623,9.1
11277,4797415810,NÓ DE CONEXÃO,MALHA URBANA,-18.958722,-48.236504,0.0,11277,0.0
11277,4797415810,NÓ DE CONEXÃO,MALHA URBANA,-18.958722,-48.236504,0.0,11278,61.7
11278,4797415811,NÓ DE CONEXÃO,MALHA URBANA,-18.958205,-48.236716,0.0,2644,8.6
11278,4797415811,NÓ DE CONEXÃO,MALHA URBANA,-18.958205,-48.236716,0.0,7216,55.0
11278,4797415811,NÓ DE CONEXÃO,MALHA URBANA,-18.958205,-48.236716,0.0,11278,0.0
11279,5087094866,NÓ DE CONEXÃO,MALHA URBANA,-18.928889,-48.291644,0.0,432,61.7
11279,5087094866,NÓ DE CONEXÃO,MALHA URBANA,-18.928889,-48.291644,0.0,11279,0.0
11279,5087094866,NÓ DE CONEXÃO,MALHA URBANA,-18.928889,-48.291644,0.0,11865,14.9
11280,5087094867,NÓ DE CONEXÃO,MALHA URBANA,-18.928888,-48.291592,0.0,11279,5.4
11280,5087094867,NÓ DE CONEXÃO,MALHA URBANA,-18.928888,-48.291592,0.0,11280,0.0
11281,5098729788,NÓ DE CONEXÃO,MALHA URBANA,-18.932611,-48.279935,0.0,4355,101.7
11281,5098729788,NÓ DE CONEXÃO,MALHA URBANA,-18.932611,-48.279935,0.0,11281,0.0
11281,5098729788,NÓ DE CONEXÃO,MALHA URBANA,-18.932611,-48.279935,0.0,13147,9.2
11282,5196613272,NÓ DE CONEXÃO,MALHA URBANA,-18.932503,-48.3238,0.0,11282,0.0
11282,5196613272,NÓ DE CONEXÃO,MALHA URBANA,-18.932503,-48.3238,0.0,11283,79.9
11283,5196613273,NÓ DE CONEXÃO,MALHA URBANA,-18.932654,-48.324543,0.0,7982,157.5
11283,5196613273,NÓ DE CONEXÃO,MALHA URBANA,-18.932654,-48.324543,0.0,8568,185.6
11283,5196613273,NÓ DE CONEXÃO,MALHA URBANA,-18.932654,-48.324543,0.0,11282,79.9
11283,5196613273,NÓ DE CONEXÃO,MALHA URBANA,-18.932654,-48.324543,0.0,11283,0.0
11284,5264783530,NÓ DE CONEXÃO,MALHA URBANA,-18.956687,-48.30693,0.0,2374,247.1
11284,5264783530,NÓ DE CONEXÃO,MALHA URBANA,-18.956687,-48.30693,0.0,4856,23.3
11284,5264783530,NÓ DE CONEXÃO,MALHA URBANA,-18.956687,-48.30693,0.0,11284,0.0
11284,5264783530,NÓ DE CONEXÃO,MALHA URBANA,-18.956687,-48.30693,0.0,12385,104.4
11285,5264783618,NÓ DE CONEXÃO,MALHA URBANA,-18.965641,-48.276575,0.0,4963,178.1
11285,5264783618,NÓ DE CONEXÃO,MALHA URBANA,-18.965641,-48.276575,0.0,11285,0.0
11285,5264783618,NÓ DE CONEXÃO,MALHA URBANA,-18.965641,-48.276575,0.0,11286,188.1
11286,5264783619,NÓ DE CONEXÃO,MALHA URBANA,-18.96528,-48.278323,0.0,11285,188.1
11286,5264783619,NÓ DE CONEXÃO,MALHA URBANA,-18.96528,-48.278323,0.0,11286,0.0
11286,5264783619,NÓ DE CONEXÃO,MALHA URBANA,-18.96528,-48.278323,0.0,11302,157.1
11287,5264783621,NÓ DE CONEXÃO,MALHA URBANA,-18.964253,-48.282308,0.0,10620,56.1
11287,5264783621,NÓ DE CONEXÃO,MALHA URBANA,-18.964253,-48.282308,0.0,10621,272.8
11287,5264783621,NÓ DE CONEXÃO,MALHA URBANA,-18.964253,-48.282308,0.0,11287,0.0
11288,5264783623,NÓ DE CONEXÃO,MALHA URBANA,-18.964485,-48.281288,0.0,11287,110.7
11288,5264783623,NÓ DE CONEXÃO,MALHA URBANA,-18.964485,-48.281288,0.0,11288,0.0
11289,5264783657,NÓ DE CONEXÃO,MALHA URBANA,-18.880613,-48.255071,0.0,11289,0.0
11289,5264783657,NÓ DE CONEXÃO,MALHA URBANA,-18.880613,-48.255071,0.0,11290,19.6
11290,5264783658,NÓ DE CONEXÃO,MALHA URBANA,-18.880511,-48.255223,0.0,1470,91.8
11290,5264783658,NÓ DE CONEXÃO,MALHA URBANA,-18.880511,-48.255223,0.0,6291,111.7
11290,5264783658,NÓ DE CONEXÃO,MALHA URBANA,-18.880511,-48.255223,0.0,11289,19.6
11290,5264783658,NÓ DE CONEXÃO,MALHA URBANA,-18.880511,-48.255223,0.0,11290,0.0
11291,5264783661,NÓ DE CONEXÃO,MALHA URBANA,-18.918815,-48.24708,0.0,5598,197.6
11291,5264783661,NÓ DE CONEXÃO,MALHA URBANA,-18.918815,-48.24708,0.0,5653,72.9
11291,5264783661,NÓ DE CONEXÃO,MALHA URBANA,-18.918815,-48.24708,0.0,11291,0.0
11292,4994954832,NÓ DE CONEXÃO,MALHA URBANA,-18.918636,-48.321853,0.0,11292,0.0
11292,4994954832,NÓ DE CONEXÃO,MALHA URBANA,-18.918636,-48.321853,0.0,13182,7.3
11293,4994955905,NÓ DE CONEXÃO,MALHA URBANA,-18.927374,-48.313566,0.0,11293,0.0
11293,4994955905,NÓ DE CONEXÃO,MALHA URBANA,-18.927374,-48.313566,0.0,12966,28.7
11294,4994955906,NÓ DE CONEXÃO,MALHA URBANA,-18.927519,-48.314374,0.0,11263,78.9
11294,4994955906,NÓ DE CONEXÃO,MALHA URBANA,-18.927519,-48.314374,0.0,11294,0.0
11294,4994955906,NÓ DE CONEXÃO,MALHA URBANA,-18.927519,-48.314374,0.0,11706,20.0
11294,4994955906,NÓ DE CONEXÃO,MALHA URBANA,-18.927519,-48.314374,0.0,12966,57.8
11295,5270880038,NÓ DE CONEXÃO,MALHA URBANA,-18.963234,-48.265516,0.0,10999,20.2
11295,5270880038,NÓ DE CONEXÃO,MALHA URBANA,-18.963234,-48.265516,0.0,11295,0.0
11295,5270880038,NÓ DE CONEXÃO,MALHA URBANA,-18.963234,-48.265516,0.0,11332,102.4
11296,5343289370,NÓ DE CONEXÃO,MALHA URBANA,-18.919974,-48.283929,0.0,1686,38.7
11296,5343289370,NÓ DE CONEXÃO,MALHA URBANA,-18.919974,-48.283929,0.0,2071,42.3
11296,5343289370,NÓ DE CONEXÃO,MALHA URBANA,-18.919974,-48.283929,0.0,11296,0.0
11297,5459686868,NÓ DE CONEXÃO,MALHA URBANA,-18.92581,-48.254918,0.0,11297,0.0
11297,5459686868,NÓ DE CONEXÃO,MALHA URBANA,-18.92581,-48.254918,0.0,11298,49.3
11298,5459686872,NÓ DE CONEXÃO,MALHA URBANA,-18.925525,-48.25524,0.0,6743,75.8
11298,5459686872,NÓ DE CONEXÃO,MALHA URBANA,-18.925525,-48.25524,0.0,9385,52.7
11298,5459686872,NÓ DE CONEXÃO,MALHA URBANA,-18.925525,-48.25524,0.0,11298,0.0
11299,5494111590,NÓ DE CONEXÃO,MALHA URBANA,-18.911159,-48.262321,0.0,74,18.1
11299,5494111590,NÓ DE CONEXÃO,MALHA URBANA,-18.911159,-48.262321,0.0,11299,0.0
11299,5494111590,NÓ DE CONEXÃO,MALHA URBANA,-18.911159,-48.262321,0.0,11300,37.9
11300,5525723568,NÓ DE CONEXÃO,MALHA URBANA,-18.911472,-48.262177,0.0,6901,54.6
11300,5525723568,NÓ DE CONEXÃO,MALHA URBANA,-18.911472,-48.262177,0.0,10775,29.4
11300,5525723568,NÓ DE CONEXÃO,MALHA URBANA,-18.911472,-48.262177,0.0,11300,0.0
11301,5525723574,NÓ DE CONEXÃO,MALHA URBANA,-18.86938,-48.288632,0.0,5050,255.1
11301,5525723574,NÓ DE CONEXÃO,MALHA URBANA,-18.86938,-48.288632,0.0,11301,0.0
11301,5525723574,NÓ DE CONEXÃO,MALHA URBANA,-18.86938,-48.288632,0.0,12749,176.2
11302,5525723578,NÓ DE CONEXÃO,MALHA URBANA,-18.964813,-48.279731,0.0,10585,119.6
11302,5525723578,NÓ DE CONEXÃO,MALHA URBANA,-18.964813,-48.279731,0.0,11302,0.0
11303,5525723580,NÓ DE CONEXÃO,MALHA URBANA,-18.965084,-48.279983,0.0,11286,176.1
11303,5525723580,NÓ DE CONEXÃO,MALHA URBANA,-18.965084,-48.279983,0.0,11302,58.0
11303,5525723580,NÓ DE CONEXÃO,MALHA URBANA,-18.965084,-48.279983,0.0,11303,0.0
11304,5525815552,NÓ DE CONEXÃO,MALHA URBANA,-18.902856,-48.238207,0.0,3874,135.1
11304,5525815552,NÓ DE CONEXÃO,MALHA URBANA,-18.902856,-48.238207,0.0,4001,9.3
11304,5525815552,NÓ DE CONEXÃO,MALHA URBANA,-18.902856,-48.238207,0.0,11304,0.0
11304,5525815552,NÓ DE CONEXÃO,MALHA URBANA,-18.902856,-48.238207,0.0,12100,40.6
11305,5525815659,NÓ DE CONEXÃO,MALHA URBANA,-18.910338,-48.253573,0.0,10764,130.0
11305,5525815659,NÓ DE CONEXÃO,MALHA URBANA,-18.910338,-48.253573,0.0,11305,0.0
11306,5525815663,NÓ DE CONEXÃO,MALHA URBANA,-18.910619,-48.253607,0.0,10762,67.2
11306,5525815663,NÓ DE CONEXÃO,MALHA URBANA,-18.910619,-48.253607,0.0,11305,36.4
11306,5525815663,NÓ DE CONEXÃO,MALHA URBANA,-18.910619,-48.253607,0.0,11306,0.0
11307,5577383134,NÓ DE CONEXÃO,MALHA URBANA,-18.878008,-48.270532,0.0,4143,37.7
11307,5577383134,NÓ DE CONEXÃO,MALHA URBANA,-18.878008,-48.270532,0.0,11307,0.0
11307,5577383134,NÓ DE CONEXÃO,MALHA URBANA,-18.878008,-48.270532,0.0,11327,23.3
11308,5086996988,NÓ DE CONEXÃO,MALHA URBANA,-18.938882,-48.278592,0.0,7598,10.9
11308,5086996988,NÓ DE CONEXÃO,MALHA URBANA,-18.938882,-48.278592,0.0,11272,103.7
11308,5086996988,NÓ DE CONEXÃO,MALHA URBANA,-18.938882,-48.278592,0.0,11308,0.0
11309,5086996989,NÓ DE CONEXÃO,MALHA URBANA,-18.937454,-48.278639,0.0,11273,65.9
11309,5086996989,NÓ DE CONEXÃO,MALHA URBANA,-18.937454,-48.278639,0.0,11309,0.0
11309,5086996989,NÓ DE CONEXÃO,MALHA URBANA,-18.937454,-48.278639,0.0,11310,9.4
11310,5086996990,NÓ DE CONEXÃO,MALHA URBANA,-18.937454,-48.278728,0.0,7598,159.3
11310,5086996990,NÓ DE CONEXÃO,MALHA URBANA,-18.937454,-48.278728,0.0,11309,9.4
11310,5086996990,NÓ DE CONEXÃO,MALHA URBANA,-18.937454,-48.278728,0.0,11310,0.0
11311,338667046,NÓ DE CONEXÃO,MALHA URBANA,-18.93935,-48.229634,0.0,9312,58.6
11311,338667046,NÓ DE CONEXÃO,MALHA URBANA,-18.93935,-48.229634,0.0,11311,0.0
11311,338667046,NÓ DE CONEXÃO,MALHA URBANA,-18.93935,-48.229634,0.0,11312,175.9
11311,338667046,NÓ DE CONEXÃO,MALHA URBANA,-18.93935,-48.229634,0.0,11318,59.6
11312,338667049,NÓ DE CONEXÃO,MALHA URBANA,-18.940085,-48.228155,0.0,11311,175.9
11312,338667049,NÓ DE CONEXÃO,MALHA URBANA,-18.940085,-48.228155,0.0,11312,0.0
11312,338667049,NÓ DE CONEXÃO,MALHA URBANA,-18.940085,-48.228155,0.0,11313,212.0
11312,338667049,NÓ DE CONEXÃO,MALHA URBANA,-18.940085,-48.228155,0.0,11317,59.9
11312,338667049,NÓ DE CONEXÃO,MALHA URBANA,-18.940085,-48.228155,0.0,11342,58.0
11313,338667051,NÓ DE CONEXÃO,MALHA URBANA,-18.940652,-48.226235,0.0,11312,212.0
11313,338667051,NÓ DE CONEXÃO,MALHA URBANA,-18.940652,-48.226235,0.0,11313,0.0
11313,338667051,NÓ DE CONEXÃO,MALHA URBANA,-18.940652,-48.226235,0.0,11314,164.2
11313,338667051,NÓ DE CONEXÃO,MALHA URBANA,-18.940652,-48.226235,0.0,11316,58.4
11313,338667051,NÓ DE CONEXÃO,MALHA URBANA,-18.940652,-48.226235,0.0,11722,60.7
11314,338667053,NÓ DE CONEXÃO,MALHA URBANA,-18.940793,-48.224686,0.0,11313,164.2
11314,338667053,NÓ DE CONEXÃO,MALHA URBANA,-18.940793,-48.224686,0.0,11314,0.0
11314,338667053,NÓ DE CONEXÃO,MALHA URBANA,-18.940793,-48.224686,0.0,11315,128.2
11315,338667054,NÓ DE CONEXÃO,MALHA URBANA,-18.941258,-48.225802,0.0,11315,0.0
11315,338667054,NÓ DE CONEXÃO,MALHA URBANA,-18.941258,-48.225802,0.0,11316,56.6
11315,338667054,NÓ DE CONEXÃO,MALHA URBANA,-18.941258,-48.225802,0.0,11442,60.6
11316,338667055,NÓ DE CONEXÃO,MALHA URBANA,-18.941169,-48.226332,0.0,11313,58.4
11316,338667055,NÓ DE CONEXÃO,MALHA URBANA,-18.941169,-48.226332,0.0,11315,56.6
11316,338667055,NÓ DE CONEXÃO,MALHA URBANA,-18.941169,-48.226332,0.0,11316,0.0
11316,338667055,NÓ DE CONEXÃO,MALHA URBANA,-18.941169,-48.226332,0.0,11317,223.2
11316,338667055,NÓ DE CONEXÃO,MALHA URBANA,-18.941169,-48.226332,0.0,11442,23.1
11317,338667062,NÓ DE CONEXÃO,MALHA URBANA,-18.940589,-48.228357,0.0,11312,59.9
11317,338667062,NÓ DE CONEXÃO,MALHA URBANA,-18.940589,-48.228357,0.0,11316,223.2
11317,338667062,NÓ DE CONEXÃO,MALHA URBANA,-18.940589,-48.228357,0.0,11317,0.0
11317,338667062,NÓ DE CONEXÃO,MALHA URBANA,-18.940589,-48.228357,0.0,11318,185.8
11317,338667062,NÓ DE CONEXÃO,MALHA URBANA,-18.940589,-48.228357,0.0,11439,62.6
11318,338667064,NÓ DE CONEXÃO,MALHA URBANA,-18.939813,-48.22992,0.0,11311,59.6
