ID_Origem,OSM_Node_ID,Logradouro,Latitude,Longitude,Indice_Periculosidade,ID_Destino,Distancia_Metros
8175,2978437930,Rua Amador Caetano de Faria,-18.951251,-48.240025,0,8173,71.7
8175,2978437930,Rua Amador Caetano de Faria,-18.951251,-48.240025,0,8175,0
8175,2978437930,Rua Amador Caetano de Faria,-18.951251,-48.240025,0,8177,7.3
8176,2978437933,Rua João Batista de Melo,-18.951307,-48.242316,0,2239,83.9
8176,2978437933,Rua João Batista de Melo,-18.951307,-48.242316,0,8173,207.6
8176,2978437933,Rua João Batista de Melo,-18.951307,-48.242316,0,8176,0
8177,2978437936,Rua Amador Caetano de Faria,-18.951311,-48.239996,0,256,173.1
8177,2978437936,Rua Amador Caetano de Faria,-18.951311,-48.239996,0,8175,7.3
8177,2978437936,Rua Amador Caetano de Faria,-18.951311,-48.239996,0,8177,0
8178,2978437937,Avenida Alípio Abraão,-18.951439,-48.242378,0,6772,56.1
8178,2978437937,Avenida Alípio Abraão,-18.951439,-48.242378,0,8178,0
8178,2978437937,Avenida Alípio Abraão,-18.951439,-48.242378,0,8179,63.2
8179,2978437940,Rua Caule,-18.951731,-48.242893,0,8178,63.2
8179,2978437940,Rua Caule,-18.951731,-48.242893,0,8179,0
8179,2978437940,Rua Caule,-18.951731,-48.242893,0,8352,72.1
8179,2978437940,Rua Caule,-18.951731,-48.242893,0,8375,196.9
8180,2978437941,Avenida Vereador Carlito Cordeiro,-18.951906,-48.252281,0,1485,336
8180,2978437941,Avenida Vereador Carlito Cordeiro,-18.951906,-48.252281,0,1489,346.2
8180,2978437941,Avenida Vereador Carlito Cordeiro,-18.951906,-48.252281,0,8180,0
8180,2978437941,Avenida Vereador Carlito Cordeiro,-18.951906,-48.252281,0,8181,62.6
8181,2978437942,Rua Campo Rupestre,-18.951954,-48.251689,0,1491,272.8
8181,2978437942,Rua Campo Rupestre,-18.951954,-48.251689,0,8180,62.6
8181,2978437942,Rua Campo Rupestre,-18.951954,-48.251689,0,8181,0
8181,2978437942,Rua Campo Rupestre,-18.951954,-48.251689,0,8184,137.5
8182,2978437943,Rua Pantanal,-18.952246,-48.249248,0,1490,70.5
8182,2978437943,Rua Pantanal,-18.952246,-48.249248,0,1501,181.5
8182,2978437943,Rua Pantanal,-18.952246,-48.249248,0,8182,0
8182,2978437943,Rua Pantanal,-18.952246,-48.249248,0,8184,288.1
8183,2978437944,Rua Caule,-18.952806,-48.245767,0,8183,0
8183,2978437944,Rua Caule,-18.952806,-48.245767,0,8356,202.3
8183,2978437944,Rua Caule,-18.952806,-48.245767,0,8377,66.3
8183,2978437944,Rua Caule,-18.952806,-48.245767,0,8384,62.3
8184,2978437945,Rua Campo Rupestre,-18.953186,-48.251801,0,1494,72.6
8184,2978437945,Rua Campo Rupestre,-18.953186,-48.251801,0,8181,137.5
8184,2978437945,Rua Campo Rupestre,-18.953186,-48.251801,0,8182,288.1
8184,2978437945,Rua Campo Rupestre,-18.953186,-48.251801,0,8184,0
8185,2978437946,Rua Sem Nome,-18.954086,-48.247183,0,8185,0
8185,2978437946,Rua Sem Nome,-18.954086,-48.247183,0,12263,6.1
8186,2984954746,Alameda Otávio Rodrigues de Oliveira,-18.963636,-48.313877,0,6752,247
8186,2984954746,Alameda Otávio Rodrigues de Oliveira,-18.963636,-48.313877,0,7250,179.5
8186,2984954746,Alameda Otávio Rodrigues de Oliveira,-18.963636,-48.313877,0,7251,61.6
8186,2984954746,Alameda Otávio Rodrigues de Oliveira,-18.963636,-48.313877,0,8186,0
8187,2985930192,Rua Pedro Zanatta,-18.888823,-48.242865,0,670,272.7
8187,2985930192,Rua Pedro Zanatta,-18.888823,-48.242865,0,3451,125.6
8187,2985930192,Rua Pedro Zanatta,-18.888823,-48.242865,0,8187,0
8187,2985930192,Rua Pedro Zanatta,-18.888823,-48.242865,0,8188,86.3
8188,2985930193,Avenida Dom Pedro Segundo,-18.888198,-48.242379,0,2570,140.3
8188,2985930193,Avenida Dom Pedro Segundo,-18.888198,-48.242379,0,3010,28.3
8188,2985930193,Avenida Dom Pedro Segundo,-18.888198,-48.242379,0,8187,86.3
8188,2985930193,Avenida Dom Pedro Segundo,-18.888198,-48.242379,0,8188,0
8189,3015051071,Rua Ângelo Cunha,-18.955487,-48.22977,0,1458,7.5
8189,3015051071,Rua Ângelo Cunha,-18.955487,-48.22977,0,8189,0
8189,3015051071,Rua Ângelo Cunha,-18.955487,-48.22977,0,8191,63.3
8189,3015051071,Rua Ângelo Cunha,-18.955487,-48.22977,0,8554,40.4
8190,3015051072,Praça Ernesto Ceccon,-18.955917,-48.229226,0,257,62.4
8190,3015051072,Praça Ernesto Ceccon,-18.955917,-48.229226,0,8190,0
8190,3015051072,Praça Ernesto Ceccon,-18.955917,-48.229226,0,8191,44
8190,3015051072,Praça Ernesto Ceccon,-18.955917,-48.229226,0,11589,231.2
8190,3015051072,Praça Ernesto Ceccon,-18.955917,-48.229226,0,11600,63.6
8191,3015051073,Praça Ernesto Ceccon,-18.956039,-48.229624,0,8189,63.3
8191,3015051073,Praça Ernesto Ceccon,-18.956039,-48.229624,0,8190,44
8191,3015051073,Praça Ernesto Ceccon,-18.956039,-48.229624,0,8191,0
8191,3015051073,Praça Ernesto Ceccon,-18.956039,-48.229624,0,8195,226.1
8191,3015051073,Praça Ernesto Ceccon,-18.956039,-48.229624,0,8196,60
8192,3015051074,Rua Oswaldo Silvério da Silva,-18.956096,-48.227535,0,6127,64.5
8192,3015051074,Rua Oswaldo Silvério da Silva,-18.956096,-48.227535,0,8192,0
8192,3015051074,Rua Oswaldo Silvério da Silva,-18.956096,-48.227535,0,8193,59.9
8192,3015051074,Rua Oswaldo Silvério da Silva,-18.956096,-48.227535,0,8202,248.6
8193,3015051075,Rua Oswaldo Silvério da Silva,-18.95623,-48.228088,0,6129,61.2
8193,3015051075,Rua Oswaldo Silvério da Silva,-18.95623,-48.228088,0,8192,59.9
8193,3015051075,Rua Oswaldo Silvério da Silva,-18.95623,-48.228088,0,8193,0
8193,3015051075,Rua Oswaldo Silvério da Silva,-18.95623,-48.228088,0,11592,250.7
8194,3015051077,Rua Ângelo Cunha,-18.956447,-48.233555,0,8194,0
8194,3015051077,Rua Ângelo Cunha,-18.956447,-48.233555,0,8207,306.2
8194,3015051077,Rua Ângelo Cunha,-18.956447,-48.233555,0,8431,58.6
8194,3015051077,Rua Ângelo Cunha,-18.956447,-48.233555,0,8437,6
8195,3015051078,Rua Valdira Basílio de Oliveira,-18.95653,-48.231711,0,2548,63.1
8195,3015051078,Rua Valdira Basílio de Oliveira,-18.95653,-48.231711,0,2554,62
8195,3015051078,Rua Valdira Basílio de Oliveira,-18.95653,-48.231711,0,8191,226.1
8195,3015051078,Rua Valdira Basílio de Oliveira,-18.95653,-48.231711,0,8195,0
8196,3015051079,Rua Oswaldo Silvério da Silva,-18.956562,-48.229482,0,2548,226.6
8196,3015051079,Rua Oswaldo Silvério da Silva,-18.956562,-48.229482,0,8191,60
8196,3015051079,Rua Oswaldo Silvério da Silva,-18.956562,-48.229482,0,8196,0
8196,3015051079,Rua Oswaldo Silvério da Silva,-18.956562,-48.229482,0,11600,44
8197,3015051080,Rua Ângelo Cunha,-18.956662,-48.234101,0,8197,0
8197,3015051080,Rua Ângelo Cunha,-18.956662,-48.234101,0,8208,297.3
8197,3015051080,Rua Ângelo Cunha,-18.956662,-48.234101,0,8437,56.2
8197,3015051080,Rua Ângelo Cunha,-18.956662,-48.234101,0,8438,7.4
8198,3015051081,Rua Hilario Gomes Rodrigues,-18.956921,-48.228513,0,6129,64.6
8198,3015051081,Rua Hilario Gomes Rodrigues,-18.956921,-48.228513,0,8198,0
8198,3015051081,Rua Hilario Gomes Rodrigues,-18.956921,-48.228513,0,8200,315.2
8198,3015051081,Rua Hilario Gomes Rodrigues,-18.956921,-48.228513,0,11593,61.5
8199,3015051082,Avenida Israel,-18.956979,-48.234827,0,8199,0
8199,3015051082,Avenida Israel,-18.956979,-48.234827,0,8443,9.4
8199,3015051082,Avenida Israel,-18.956979,-48.234827,0,10501,20.1
8200,3015051085,Rua Valdira Basílio de Oliveira,-18.95762,-48.231417,0,2548,62
8200,3015051085,Rua Valdira Basílio de Oliveira,-18.95762,-48.231417,0,8198,315.2
8200,3015051085,Rua Valdira Basílio de Oliveira,-18.95762,-48.231417,0,8200,0
8200,3015051085,Rua Valdira Basílio de Oliveira,-18.95762,-48.231417,0,8201,61.9
8201,3015051088,Rua Valdira Basílio de Oliveira,-18.958161,-48.231275,0,2542,61.8
8201,3015051088,Rua Valdira Basílio de Oliveira,-18.958161,-48.231275,0,8200,61.9
8201,3015051088,Rua Valdira Basílio de Oliveira,-18.958161,-48.231275,0,8201,0
8201,3015051088,Rua Valdira Basílio de Oliveira,-18.958161,-48.231275,0,11593,315.1
8202,3015051090,Rua Augusto Ruschi,-18.958256,-48.226921,0,6140,61.1
8202,3015051090,Rua Augusto Ruschi,-18.958256,-48.226921,0,8192,248.6
8202,3015051090,Rua Augusto Ruschi,-18.958256,-48.226921,0,8202,0
8202,3015051090,Rua Augusto Ruschi,-18.958256,-48.226921,0,8215,248
8202,3015051090,Rua Augusto Ruschi,-18.958256,-48.226921,0,11592,62.2
8203,3015051093,Rua Jeronimo Beijo de Andrade,-18.958515,-48.225649,0,6138,61.3
8203,3015051093,Rua Jeronimo Beijo de Andrade,-18.958515,-48.225649,0,8203,0
8203,3015051093,Rua Jeronimo Beijo de Andrade,-18.958515,-48.225649,0,8205,64.1
8204,3015051095,Rua Aurora Nogueira,-18.958978,-48.232268,0,6143,60.9
8204,3015051095,Rua Aurora Nogueira,-18.958978,-48.232268,0,8204,0
8204,3015051095,Rua Aurora Nogueira,-18.958978,-48.232268,0,8207,62.1
8204,3015051095,Rua Aurora Nogueira,-18.958978,-48.232268,0,8431,312.8
8204,3015051095,Rua Aurora Nogueira,-18.958978,-48.232268,0,8488,305.4
8205,3015051096,Rua Jeronimo Beijo de Andrade,-18.959075,-48.225503,0,8203,64.1
8205,3015051096,Rua Jeronimo Beijo de Andrade,-18.959075,-48.225503,0,8205,0
8205,3015051096,Rua Jeronimo Beijo de Andrade,-18.959075,-48.225503,0,8210,59.8
8206,3015051097,Rua Hilario Gomes Rodrigues,-18.959087,-48.227935,0,8206,0
8206,3015051097,Rua Hilario Gomes Rodrigues,-18.959087,-48.227935,0,8211,63.2
8206,3015051097,Rua Hilario Gomes Rodrigues,-18.959087,-48.227935,0,8212,377.7
8206,3015051097,Rua Hilario Gomes Rodrigues,-18.959087,-48.227935,0,11591,60.9
8207,3015051098,Rua Alípio José de Souza,-18.959117,-48.23284,0,8194,306.2
8207,3015051098,Rua Alípio José de Souza,-18.959117,-48.23284,0,8204,62.1
8207,3015051098,Rua Alípio José de Souza,-18.959117,-48.23284,0,8207,0
8207,3015051098,Rua Alípio José de Souza,-18.959117,-48.23284,0,8208,62.1
8207,3015051098,Rua Alípio José de Souza,-18.959117,-48.23284,0,8491,297
8208,3015051099,Rua Jonas José Dias,-18.959255,-48.233412,0,8197,297.3
8208,3015051099,Rua Jonas José Dias,-18.959255,-48.233412,0,8207,62.1
8208,3015051099,Rua Jonas José Dias,-18.959255,-48.233412,0,8208,0
8208,3015051099,Rua Jonas José Dias,-18.959255,-48.233412,0,8209,61.8
8208,3015051099,Rua Jonas José Dias,-18.959255,-48.233412,0,8492,288.7
8209,3015051101,Rua Antônio Bernardes da Costa,-18.959394,-48.233981,0,8208,61.8
8209,3015051101,Rua Antônio Bernardes da Costa,-18.959394,-48.233981,0,8209,0
8209,3015051101,Rua Antônio Bernardes da Costa,-18.959394,-48.233981,0,8586,222.5
8209,3015051101,Rua Antônio Bernardes da Costa,-18.959394,-48.233981,0,10167,50
8210,3015051105,Rua Jeronimo Beijo de Andrade,-18.959597,-48.225367,0,2524,63.5
8210,3015051105,Rua Jeronimo Beijo de Andrade,-18.959597,-48.225367,0,8205,59.8
8210,3015051105,Rua Jeronimo Beijo de Andrade,-18.959597,-48.225367,0,8210,0
8211,3015051106,Rua Hilario Gomes Rodrigues,-18.959638,-48.227786,0,8206,63.2
8211,3015051106,Rua Hilario Gomes Rodrigues,-18.959638,-48.227786,0,8211,0
8211,3015051106,Rua Hilario Gomes Rodrigues,-18.959638,-48.227786,0,8213,59.6
8211,3015051106,Rua Hilario Gomes Rodrigues,-18.959638,-48.227786,0,8214,378.2
8212,3015051108,Rua Francisco Basílio Neto,-18.959932,-48.231414,0,2533,62.7
8212,3015051108,Rua Francisco Basílio Neto,-18.959932,-48.231414,0,8206,377.7
8212,3015051108,Rua Francisco Basílio Neto,-18.959932,-48.231414,0,8212,0
8212,3015051108,Rua Francisco Basílio Neto,-18.959932,-48.231414,0,8214,62.1
8213,3015051113,Rua Hilario Gomes Rodrigues,-18.960161,-48.227659,0,2527,60.6
8213,3015051113,Rua Hilario Gomes Rodrigues,-18.960161,-48.227659,0,8211,59.6
8213,3015051113,Rua Hilario Gomes Rodrigues,-18.960161,-48.227659,0,8213,0
8213,3015051113,Rua Hilario Gomes Rodrigues,-18.960161,-48.227659,0,8218,377.1
8214,3015051117,Rua Cora Coralina,-18.960473,-48.231272,0,8211,378.2
8214,3015051117,Rua Cora Coralina,-18.960473,-48.231272,0,8212,62.1
8214,3015051117,Rua Cora Coralina,-18.960473,-48.231272,0,8214,0
8214,3015051117,Rua Cora Coralina,-18.960473,-48.231272,0,8218,61.5
8215,3015051118,Rua Norival Pereira Alves,-18.960421,-48.226359,0,8202,248
8215,3015051118,Rua Norival Pereira Alves,-18.960421,-48.226359,0,8215,0
8215,3015051118,Rua Norival Pereira Alves,-18.960421,-48.226359,0,8216,63.4
8216,3015051120,Rua Arlindo Ferreira Santos,-18.960559,-48.226944,0,8216,0
8216,3015051120,Rua Arlindo Ferreira Santos,-18.960559,-48.226944,0,10504,15.4
8216,3015051120,Rua Arlindo Ferreira Santos,-18.960559,-48.226944,0,11592,245.4
8217,3015051123,Rua Serra Negra,-18.960915,-48.225669,0,8217,0
8217,3015051123,Rua Serra Negra,-18.960915,-48.225669,0,8220,119
8217,3015051123,Rua Serra Negra,-18.960915,-48.225669,0,8486,60.9
8217,3015051123,Rua Serra Negra,-18.960915,-48.225669,0,8611,9.5
8218,3015051126,Rua Adeu Mendes,-18.96101,-48.231131,0,8213,377.1
8218,3015051126,Rua Adeu Mendes,-18.96101,-48.231131,0,8214,61.5
8218,3015051126,Rua Adeu Mendes,-18.96101,-48.231131,0,8218,0
8218,3015051126,Rua Adeu Mendes,-18.96101,-48.231131,0,8487,65.1
8219,3015051130,Rua Cordilheira dos Andes,-18.961171,-48.229083,0,2541,211.1
8219,3015051130,Rua Cordilheira dos Andes,-18.961171,-48.229083,0,8219,0
8219,3015051130,Rua Cordilheira dos Andes,-18.961171,-48.229083,0,8489,62.7
8219,3015051130,Rua Cordilheira dos Andes,-18.961171,-48.229083,0,10502,12.6
8220,3015051131,Rua Serra do Divisor,-18.961189,-48.226763,0,8217,119
8220,3015051131,Rua Serra do Divisor,-18.961189,-48.226763,0,8220,0
8220,3015051131,Rua Serra do Divisor,-18.961189,-48.226763,0,8490,61.2
8220,3015051131,Rua Serra do Divisor,-18.961189,-48.226763,0,8602,23.1
8221,3015051132,Avenida Serra do Mar,-18.961251,-48.227049,0,8221,0
8221,3015051132,Avenida Serra do Mar,-18.961251,-48.227049,0,8489,212.3
8221,3015051132,Avenida Serra do Mar,-18.961251,-48.227049,0,8493,61.5
8221,3015051132,Avenida Serra do Mar,-18.961251,-48.227049,0,8602,7.8
8222,3015076180,Rua Miguel Fernandes Martins,-18.928059,-48.262634,0,1842,77.3
8222,3015076180,Rua Miguel Fernandes Martins,-18.928059,-48.262634,0,8222,0
8222,3015076180,Rua Miguel Fernandes Martins,-18.928059,-48.262634,0,8225,100.1
8223,3015076182,Rua Wallace,-18.9286,-48.256306,0,6773,72.4
8223,3015076182,Rua Wallace,-18.9286,-48.256306,0,8223,0
8223,3015076182,Rua Wallace,-18.9286,-48.256306,0,8224,77.3
8223,3015076182,Rua Wallace,-18.9286,-48.256306,0,8229,80.8
8223,3015076182,Rua Wallace,-18.9286,-48.256306,0,9832,65.2
8224,3015076183,Rua Quitandinha,-18.928818,-48.257004,0,6777,72.2
8224,3015076183,Rua Quitandinha,-18.928818,-48.257004,0,8223,77.3
8224,3015076183,Rua Quitandinha,-18.928818,-48.257004,0,8224,0
8224,3015076183,Rua Quitandinha,-18.928818,-48.257004,0,8226,72.7
8224,3015076183,Rua Quitandinha,-18.928818,-48.257004,0,8232,78.1
8225,3015076184,Rua Miguel Fernandes Martins,-18.928913,-48.262332,0,5636,77.4
8225,3015076184,Rua Miguel Fernandes Martins,-18.928913,-48.262332,0,8222,100.1
8225,3015076184,Rua Miguel Fernandes Martins,-18.928913,-48.262332,0,8225,0
8225,3015076184,Rua Miguel Fernandes Martins,-18.928913,-48.262332,0,8236,105.9
8226,3015076185,Rua São Tomás de Aquino,-18.929013,-48.257664,0,4040,69.8
8226,3015076185,Rua São Tomás de Aquino,-18.929013,-48.257664,0,4096,47
8226,3015076185,Rua São Tomás de Aquino,-18.929013,-48.257664,0,8224,72.7
8226,3015076185,Rua São Tomás de Aquino,-18.929013,-48.257664,0,8226,0
8227,3015076186,Alameda Arnolde de Almeida Castro,-18.929,-48.255011,0,8227,0
8227,3015076186,Alameda Arnolde de Almeida Castro,-18.929,-48.255011,0,8231,59
8227,3015076186,Alameda Arnolde de Almeida Castro,-18.929,-48.255011,0,11324,45.3
8228,3015076187,Alameda Arnolde de Almeida Castro,-18.929093,-48.254769,0,8228,0
8228,3015076187,Alameda Arnolde de Almeida Castro,-18.929093,-48.254769,0,8230,189.8
8228,3015076187,Alameda Arnolde de Almeida Castro,-18.929093,-48.254769,0,11367,79.9
8229,3015076188,Rua Wallace,-18.929303,-48.256113,0,5684,91.1
8229,3015076188,Rua Wallace,-18.929303,-48.256113,0,8223,80.8
8229,3015076188,Rua Wallace,-18.929303,-48.256113,0,8229,0
8229,3015076188,Rua Wallace,-18.929303,-48.256113,0,8232,74.1
8229,3015076188,Rua Wallace,-18.929303,-48.256113,0,11324,75.5
8230,3015076189,Rua São Judas Tadeu,-18.929355,-48.252986,0,2201,24.2
8230,3015076189,Rua São Judas Tadeu,-18.929355,-48.252986,0,2204,66.6
8230,3015076189,Rua São Judas Tadeu,-18.929355,-48.252986,0,8228,189.8
8230,3015076189,Rua São Judas Tadeu,-18.929355,-48.252986,0,8230,0
8231,3015076190,Alameda Arnolde de Almeida Castro,-18.929369,-48.254608,0,2216,43.4
8231,3015076190,Alameda Arnolde de Almeida Castro,-18.929369,-48.254608,0,8231,0
8231,3015076190,Alameda Arnolde de Almeida Castro,-18.929369,-48.254608,0,8235,38.8
8231,3015076190,Alameda Arnolde de Almeida Castro,-18.929369,-48.254608,0,11427,11
8232,3015076191,Rua Quitandinha,-18.92949,-48.256789,0,6778,91.6
8232,3015076191,Rua Quitandinha,-18.92949,-48.256789,0,8224,78.1
8232,3015076191,Rua Quitandinha,-18.92949,-48.256789,0,8229,74.1
8232,3015076191,Rua Quitandinha,-18.92949,-48.256789,0,8232,0
8232,3015076191,Rua Quitandinha,-18.92949,-48.256789,0,8234,73.8
8233,3015076192,Rua Quintino Bocaiúva,-18.929592,-48.261306,0,8233,0
8233,3015076192,Rua Quintino Bocaiúva,-18.929592,-48.261306,0,8236,78.9
8233,3015076192,Rua Quintino Bocaiúva,-18.929592,-48.261306,0,8873,19.2
8233,3015076192,Rua Quintino Bocaiúva,-18.929592,-48.261306,0,9670,100.4
8234,3015076193,Rua São Tomás de Aquino,-18.92966,-48.257468,0,4082,38.8
8234,3015076193,Rua São Tomás de Aquino,-18.92966,-48.257468,0,4096,27.9
8234,3015076193,Rua São Tomás de Aquino,-18.92966,-48.257468,0,8232,73.8
8234,3015076193,Rua São Tomás de Aquino,-18.92966,-48.257468,0,8234,0
8235,3015076194,Rua Bento de Faria,-18.929702,-48.254505,0,2216,21.6
8235,3015076194,Rua Bento de Faria,-18.929702,-48.254505,0,8231,38.8
8235,3015076194,Rua Bento de Faria,-18.929702,-48.254505,0,8235,0
8235,3015076194,Rua Bento de Faria,-18.929702,-48.254505,0,8237,73.9
8235,3015076194,Rua Bento de Faria,-18.929702,-48.254505,0,8240,89.7
8236,3015076195,Rua Wilson Batista,-18.929818,-48.262017,0,8225,105.9
8236,3015076195,Rua Wilson Batista,-18.929818,-48.262017,0,8233,78.9
8236,3015076195,Rua Wilson Batista,-18.929818,-48.262017,0,8236,0
8236,3015076195,Rua Wilson Batista,-18.929818,-48.262017,0,8238,77.2
8236,3015076195,Rua Wilson Batista,-18.929818,-48.262017,0,9669,97
8237,3015076196,Rua Bento de Faria,-18.929893,-48.255178,0,5684,75.1
8237,3015076196,Rua Bento de Faria,-18.929893,-48.255178,0,8235,73.9
8237,3015076196,Rua Bento de Faria,-18.929893,-48.255178,0,8237,0
8237,3015076196,Rua Bento de Faria,-18.929893,-48.255178,0,8241,91.9
8237,3015076196,Rua Bento de Faria,-18.929893,-48.255178,0,11324,90.5
8238,3015076197,Rua Wilson Batista,-18.930024,-48.262718,0,2222,105.2
8238,3015076197,Rua Wilson Batista,-18.930024,-48.262718,0,8236,77.2
8238,3015076197,Rua Wilson Batista,-18.930024,-48.262718,0,8238,0
8238,3015076197,Rua Wilson Batista,-18.930024,-48.262718,0,8239,34.6
8239,3015076198,Rua Wilson Batista,-18.930117,-48.263032,0,8238,34.6
8239,3015076198,Rua Wilson Batista,-18.930117,-48.263032,0,8239,0
8239,3015076198,Rua Wilson Batista,-18.930117,-48.263032,0,9666,13.9
8239,3015076198,Rua Wilson Batista,-18.930117,-48.263032,0,9716,14
8240,3015076200,Rua Álvares de Azevedo,-18.930464,-48.254225,0,2206,71.4
8240,3015076200,Rua Álvares de Azevedo,-18.930464,-48.254225,0,8235,89.7
8240,3015076200,Rua Álvares de Azevedo,-18.930464,-48.254225,0,8240,0
8240,3015076200,Rua Álvares de Azevedo,-18.930464,-48.254225,0,8241,75.5
8240,3015076200,Rua Álvares de Azevedo,-18.930464,-48.254225,0,8242,85.4
8241,3015076202,Rua Álvares de Azevedo,-18.930678,-48.254906,0,5714,74.7
8241,3015076202,Rua Álvares de Azevedo,-18.930678,-48.254906,0,8237,91.9
8241,3015076202,Rua Álvares de Azevedo,-18.930678,-48.254906,0,8240,75.5
8241,3015076202,Rua Álvares de Azevedo,-18.930678,-48.254906,0,8241,0
8241,3015076202,Rua Álvares de Azevedo,-18.930678,-48.254906,0,8243,81
8242,3015076204,Rua Arnaldo José de Souza,-18.931189,-48.253959,0,1531,74.8
8242,3015076204,Rua Arnaldo José de Souza,-18.931189,-48.253959,0,8240,85.4
8242,3015076204,Rua Arnaldo José de Souza,-18.931189,-48.253959,0,8242,0
8242,3015076204,Rua Arnaldo José de Souza,-18.931189,-48.253959,0,8243,75.1
8242,3015076204,Rua Arnaldo José de Souza,-18.931189,-48.253959,0,8245,88.7
8243,3015076205,Rua Arnaldo José de Souza,-18.931364,-48.254649,0,5743,75.8
8243,3015076205,Rua Arnaldo José de Souza,-18.931364,-48.254649,0,8241,81
8243,3015076205,Rua Arnaldo José de Souza,-18.931364,-48.254649,0,8242,75.1
8243,3015076205,Rua Arnaldo José de Souza,-18.931364,-48.254649,0,8243,0
8243,3015076205,Rua Arnaldo José de Souza,-18.931364,-48.254649,0,8246,92.8
8244,3015076206,Rua Porongaba,-18.931721,-48.25305,0,1531,83
8244,3015076206,Rua Porongaba,-18.931721,-48.25305,0,8244,0
8244,3015076206,Rua Porongaba,-18.931721,-48.25305,0,8245,72.7
8244,3015076206,Rua Porongaba,-18.931721,-48.25305,0,8831,78.4
8244,3015076206,Rua Porongaba,-18.931721,-48.25305,0,9099,94.6
8245,3015076207,Rua Porongaba,-18.931948,-48.253698,0,8242,88.7
8245,3015076207,Rua Porongaba,-18.931948,-48.253698,0,8244,72.7
8245,3015076207,Rua Porongaba,-18.931948,-48.253698,0,8245,0
8245,3015076207,Rua Porongaba,-18.931948,-48.253698,0,8246,77.1
8245,3015076207,Rua Porongaba,-18.931948,-48.253698,0,9100,91.9
8246,3015076208,Rua Porongaba,-18.932162,-48.25439,0,5764,77.2
8246,3015076208,Rua Porongaba,-18.932162,-48.25439,0,8243,92.8
8246,3015076208,Rua Porongaba,-18.932162,-48.25439,0,8245,77.1
8246,3015076208,Rua Porongaba,-18.932162,-48.25439,0,8246,0
8246,3015076208,Rua Porongaba,-18.932162,-48.25439,0,9100,167
8247,3015076215,Rua Delermando de Brito,-18.939507,-48.238609,0,248,60
8247,3015076215,Rua Delermando de Brito,-18.939507,-48.238609,0,8247,0
8247,3015076215,Rua Delermando de Brito,-18.939507,-48.238609,0,8253,201.3
8247,3015076215,Rua Delermando de Brito,-18.939507,-48.238609,0,9682,60
8248,3015076216,Rua Isaac Vitor Brandão,-18.939993,-48.237626,0,248,60.7
8248,3015076216,Rua Isaac Vitor Brandão,-18.939993,-48.237626,0,8248,0
8248,3015076216,Rua Isaac Vitor Brandão,-18.939993,-48.237626,0,8249,62.8
8248,3015076216,Rua Isaac Vitor Brandão,-18.939993,-48.237626,0,8259,195
8249,3015076217,Rua Cornélio Arantes,-18.940377,-48.237187,0,8248,62.8
8249,3015076217,Rua Cornélio Arantes,-18.940377,-48.237187,0,8249,0
8249,3015076217,Rua Cornélio Arantes,-18.940377,-48.237187,0,8261,175.1
8249,3015076217,Rua Cornélio Arantes,-18.940377,-48.237187,0,8656,51.6
8250,3015076218,Avenida Alípio Abraão,-18.940722,-48.236764,0,247,62.2
8250,3015076218,Avenida Alípio Abraão,-18.940722,-48.236764,0,8250,0
8250,3015076218,Avenida Alípio Abraão,-18.940722,-48.236764,0,8265,157.9
8250,3015076218,Avenida Alípio Abraão,-18.940722,-48.236764,0,8656,7.2
8251,3015076219,Rua Wilibaldo A. Ferreira,-18.94095,-48.239886,0,249,60.1
8251,3015076219,Rua Wilibaldo A. Ferreira,-18.94095,-48.239886,0,8251,0
8251,3015076219,Rua Wilibaldo A. Ferreira,-18.94095,-48.239886,0,8252,11.1
8251,3015076219,Rua Wilibaldo A. Ferreira,-18.94095,-48.239886,0,9682,183.1
8252,3015076220,Avenida Geraldo Abrão,-18.941044,-48.239922,0,8251,11.1
8252,3015076220,Avenida Geraldo Abrão,-18.941044,-48.239922,0,8252,0
8252,3015076220,Avenida Geraldo Abrão,-18.941044,-48.239922,0,8254,43.4
8253,3015076221,Rua Delermando de Brito,-18.941166,-48.239375,0,8247,201.3
8253,3015076221,Rua Delermando de Brito,-18.941166,-48.239375,0,8251,58.8
8253,3015076221,Rua Delermando de Brito,-18.941166,-48.239375,0,8253,0
8254,3015076222,Avenida Geraldo Abrão,-18.941206,-48.239547,0,8254,0
8254,3015076222,Avenida Geraldo Abrão,-18.941206,-48.239547,0,8255,73.4
8254,3015076222,Avenida Geraldo Abrão,-18.941206,-48.239547,0,8257,36.1
8255,3015076224,Avenida Geraldo Abrão,-18.941463,-48.238904,0,13,7.7
8255,3015076224,Avenida Geraldo Abrão,-18.941463,-48.238904,0,8255,0
8255,3015076224,Avenida Geraldo Abrão,-18.941463,-48.238904,0,8260,57.7
8255,3015076224,Avenida Geraldo Abrão,-18.941463,-48.238904,0,8264,53.2
8256,3015076225,Avenida Alípio Abraão,-18.941478,-48.235908,0,247,60.9
8256,3015076225,Avenida Alípio Abraão,-18.941478,-48.235908,0,8256,0
8256,3015076225,Avenida Alípio Abraão,-18.941478,-48.235908,0,8262,62.3
8256,3015076225,Avenida Alípio Abraão,-18.941478,-48.235908,0,8271,117.2
8257,3015076226,Rua Leonizia Ferreira Lopes,-18.941508,-48.239674,0,6791,110
